Gene_ID	Condition	Fit_Value	Fit_T	BGC_Protocore_Gene?
AO353_03360	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-1.255	-6.104	False
AO353_03360	set4IT078 1-ethyl-3-methylimidazolium chloride 170 mM	-1.369	-6.579	False
AO353_03360	set4IT082 Gentamicin 0.006 mg/ml	-1.57	-6.728	False
AO353_03360	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-2.188	-7.878	False
AO353_03360	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-1.325	-4.658	False
AO353_03360	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-1.262	-5.762	False
AO353_03360	set5IT014 D-Glucosamine Hydrochloride (C)	-2.89	-10.403	False
AO353_03360	set5IT015 Uridine (C)	-2.919	-10.779	False
AO353_03360	set5IT016 Cytidine (C)	-1.607	-7.008	False
AO353_03360	set5IT017 D-Mannose (C)	-3.671	-10.523	False
AO353_03360	set5IT019 L-Phenylalanine (N)	-2.072	-8.004	False
AO353_03360	set5IT021 L-Tryptophan (N)	-2.873	-10.984	False
AO353_03360	set5IT022 D-Serine (N)	-3.477	-11.256	False
AO353_03360	set5IT023 D-Alanine (N)	-3.384	-9.927	False
AO353_03360	set5IT024 Gly-DL-Asp (N)	-1.43	-5.758	False
AO353_03360	set5IT025 Gly-Glu (N)	-2.201	-7.818	False
AO353_03360	set5IT026 L-Citrulline (N)	-3.301	-11.394	False
AO353_03360	set5IT027 Carnitine Hydrochloride (N)	-2.157	-8.94	False
AO353_03360	set5IT028 Putrescine (N)	-3.433	-10.508	False
AO353_03360	set5IT029 NAG (N)	-2.72	-9.08	False
AO353_03360	set5IT030 D-Glucosamine Hydrochloride (N)	-1.409	-6.556	False
AO353_03360	set5IT031 Parabanic Acid (N)	-2.907	-9.733	False
AO353_03360	set5IT032 Adenosine (N)	-1.732	-7.905	False
AO353_03360	set5IT033 Adenine (N)	-3.025	-9.963	False
AO353_03360	set5IT034 Uridine (N)	-2.645	-10.545	False
AO353_03360	set5IT035 Inosine (N)	-2.054	-7.933	False
AO353_03360	set5IT036 Thymine (N)	-1.751	-7.963	False
AO353_03360	set5IT037 Ammonium chloride (N)	-3.224	-10.616	False
AO353_03360	set5IT038 nitrate (N)	-3.59	-10.53	False
AO353_03360	set5IT039 nitrite (N)	-3.396	-10.181	False
AO353_03360	set5IT040 Urea (N)	-2.981	-10.586	False
AO353_03360	set6IT050 LB 10C	-1.055	-6.004	False
AO353_03360	set6IT057 Minimal media pH6	-3.44	-10.918	False
AO353_03360	set6IT058 Minimal media pH6	-3.798	-10.338	False
AO353_03360	set6IT060 Minimal media pH7	-3.299	-9.874	False
AO353_03360	set6IT061 Minimal media pH8	-3.383	-11.82	False
AO353_03360	set6IT062 Minimal media pH8	-3.846	-11.75	False
AO353_03360	set6IT063 Minimal media pH9	-3.795	-10.049	False
AO353_03360	set6IT064 Minimal media pH9	-3.988	-8.077	False
AO353_03360	set6IT081 L-Arginine (N)	-3.292	-9.617	False
AO353_03360	set6IT082 L-Histidine (N)	-3.062	-9.69	False
AO353_03360	set6IT083 L-Lysine (N)	-2.476	-9.505	False
AO353_03360	set6IT084 L-Glutamic (N)	-2.778	-9.674	False
AO353_03360	set6IT085 L-Serine (N)	-1.839	-7.874	False
AO353_03360	set6IT086 L-Threonine (N)	-2.225	-8.87	False
AO353_03360	set6IT087 L-Glutamine (N)	-3.174	-10.399	False
AO353_03360	set6IT088 Glycine (N)	-2.728	-9.224	False
AO353_03360	set6IT089 L-Arginine (N)	-3.427	-7.935	False
AO353_03360	set6IT090 L-Histidine (N)	-3.599	-8.648	False
AO353_03360	set6IT091 L-Lysine (N)	-2.424	-8.892	False
AO353_03360	set6IT092 L-Glutamic (N)	-2.794	-10.122	False
AO353_03360	set6IT093 L-Serine (N)	-2.183	-8.213	False
AO353_03360	set6IT094 L-Threonine (N)	-1.285	-5.746	False
AO353_03360	set6IT095 L-Glutamine (N)	-2.687	-9.613	False
AO353_03360	set6IT096 Glycine (N)	-2.618	-9.244	False
AO353_03365	set1IT056 D-Ribose (C)	-1.658	-8.865	False
AO353_03365	set1IT057 a-Ketoglutaric (C)	-1.56	-7.618	False
AO353_03365	set1IT065 pyruvate (C)	-1.292	-6.127	False
AO353_03365	set1IT067 propionate (C)	-3.43	-9.843	False
AO353_03365	set1IT071 D-Ribose (C)	-1.787	-8.703	False
AO353_03365	set1IT072 a-Ketoglutaric (C)	-1.168	-6.479	False
AO353_03365	set1IT081 succinate (C)	-1.712	-8.48	False
AO353_03365	set1IT082 propionate (C)	-2.106	-7.79	False
AO353_03365	set2IT018 Tween 20 (C)	-1.098	-5.569	False
AO353_03365	set2IT025 L-Glutamic (C)	-1.06	-5.604	False
AO353_03365	set2IT028 L-Glutamine (C)	-1.711	-8.049	False
AO353_03365	set3IT050 L-Glutamine (C)	-1.021	-4.892	False
AO353_03365	set5IT003 L-Isoleucine (C)	-1.189	-5.351	False
AO353_03365	set5IT004 L-Leucine (C)	-1.22	-4.92	False
AO353_03365	set5IT007 D-Serine (C)	-1.112	-5.015	False
AO353_03365	set5IT015 Uridine (C)	-2.194	-9.416	False
AO353_03365	set5IT016 Cytidine (C)	-1.362	-6.978	False
AO353_03380	set5IT017 D-Mannose (C)	-2.548	-7.73	False
AO353_03380	set5IT038 nitrate (N)	-1.145	-4.195	False
AO353_03380	set5IT039 nitrite (N)	-1.222	-5.147	False
AO353_03380	set6IT062 Minimal media pH8	-2.583	-6.776	False
AO353_03380	set6IT063 Minimal media pH9	-3.493	-8.079	False
AO353_03380	set6IT064 Minimal media pH9	-3.378	-8.378	False
AO353_03385	set5IT017 D-Mannose (C)	-1.898	-8.893	False
AO353_03385	set5IT038 nitrate (N)	-1.051	-5.854	False
AO353_03385	set5IT039 nitrite (N)	-1.175	-6.082	False
AO353_03385	set6IT057 Minimal media pH6	-1.007	-5.479	False
AO353_03385	set6IT058 Minimal media pH6	-1.228	-6.211	False
AO353_03385	set6IT062 Minimal media pH8	-2.038	-9.024	False
AO353_03385	set6IT063 Minimal media pH9	-2.154	-7.693	False
AO353_03385	set6IT064 Minimal media pH9	-2.993	-10.922	False
AO353_03390	set5IT017 D-Mannose (C)	-2.291	-12.99	False
AO353_03390	set5IT037 Ammonium chloride (N)	-1.297	-9.054	False
AO353_03390	set5IT038 nitrate (N)	-1.311	-8.78	False
AO353_03390	set5IT039 nitrite (N)	-1.199	-7.565	False
AO353_03390	set6IT058 Minimal media pH6	-1.122	-6.995	False
AO353_03390	set6IT062 Minimal media pH8	-2.415	-14.728	False
AO353_03390	set6IT063 Minimal media pH9	-3.227	-14.783	False
AO353_03390	set6IT064 Minimal media pH9	-3.111	-13.959	False
AO353_03395	set5IT017 D-Mannose (C)	-2.755	-10.418	False
AO353_03395	set5IT038 nitrate (N)	-1.297	-6.489	False
AO353_03395	set5IT039 nitrite (N)	-1.29	-5.767	False
AO353_03395	set6IT058 Minimal media pH6	-1.187	-6.08	False
AO353_03395	set6IT062 Minimal media pH8	-1.974	-8.436	False
AO353_03395	set6IT063 Minimal media pH9	-2.622	-10.081	False
AO353_03395	set6IT064 Minimal media pH9	-2.448	-7.583	False
AO353_03400	set5IT017 D-Mannose (C)	-5.006	-8.346	False
AO353_03415	set1IT053 D-Glucose (C)	-1.307	-4.637	False
AO353_03415	set1IT068 D-Glucose (C)	-1.308	-4.968	False
AO353_03415	set2IT020 D-Trehalose (C)	-3.454	-5.727	False
AO353_03415	set2IT038 D-Trehalose (C)	-3.27	-5.422	False
AO353_03415	set5IT014 D-Glucosamine Hydrochloride (C)	-3.586	-8.288	False
AO353_03415	set5IT022 D-Serine (N)	-1.831	-7.08	False
AO353_03415	set5IT023 D-Alanine (N)	-2.064	-6.953	False
AO353_03415	set5IT026 L-Citrulline (N)	-2.327	-7.84	False
AO353_03415	set5IT028 Putrescine (N)	-3.335	-8.274	False
AO353_03415	set5IT032 Adenosine (N)	-1.547	-4.977	False
AO353_03415	set5IT033 Adenine (N)	-1.682	-5.94	False
AO353_03415	set5IT037 Ammonium chloride (N)	-3.313	-7.658	False
AO353_03415	set5IT038 nitrate (N)	-2.636	-7.777	False
AO353_03415	set5IT039 nitrite (N)	-2.503	-7.32	False
AO353_03415	set5IT040 Urea (N)	-2.002	-6.209	False
AO353_03415	set6IT057 Minimal media pH6	-3.284	-7.56	False
AO353_03415	set6IT058 Minimal media pH6	-3.26	-8.21	False
AO353_03415	set6IT060 Minimal media pH7	-1.155	-4.433	False
AO353_03415	set6IT061 Minimal media pH8	-2.711	-8.336	False
AO353_03415	set6IT062 Minimal media pH8	-3.751	-8.295	False
AO353_03415	set6IT063 Minimal media pH9	-3.965	-6.589	False
AO353_03415	set6IT064 Minimal media pH9	-3.974	-5.43	False
AO353_03415	set6IT081 L-Arginine (N)	-2.685	-6.831	False
AO353_03415	set6IT082 L-Histidine (N)	-1.349	-5.374	False
AO353_03415	set6IT083 L-Lysine (N)	-1.032	-4.111	False
AO353_03415	set6IT087 L-Glutamine (N)	-1.603	-5.233	False
AO353_03415	set6IT088 Glycine (N)	-1.87	-6.232	False
AO353_03415	set6IT089 L-Arginine (N)	-1.8	-5.446	False
AO353_03415	set6IT090 L-Histidine (N)	-1.71	-5.441	False
AO353_03415	set6IT095 L-Glutamine (N)	-2.147	-6.587	False
AO353_03415	set6IT096 Glycine (N)	-1.154	-4.056	False
AO353_03420	set1IT053 D-Glucose (C)	-1.983	-5.819	False
AO353_03420	set1IT054 D-Fructose (C)	-1.812	-5.143	False
AO353_03420	set1IT056 D-Ribose (C)	-1.793	-5.325	False
AO353_03420	set1IT058 D-Gluconic Acid (C)	-2.378	-6.894	False
AO353_03420	set1IT068 D-Glucose (C)	-1.945	-5.442	False
AO353_03420	set1IT069 D-Fructose (C)	-2.095	-5.889	False
AO353_03420	set1IT073 D-Gluconic Acid (C)	-1.618	-4.535	False
AO353_03420	set1IT082 propionate (C)	-1.913	-4.383	False
AO353_03420	set2IT016 Glycerol (C)	-2.653	-6.044	False
AO353_03420	set2IT020 D-Trehalose (C)	-2.485	-5.662	False
AO353_03420	set2IT034 Glycerol (C)	-1.743	-4.781	False
AO353_03420	set2IT038 D-Trehalose (C)	-2.524	-5.529	False
AO353_03420	set3IT056 nitrite 10 mM	-1.599	-4.689	False
AO353_03420	set3IT079 Chloramphenicol 0.004 mg/ml	-1.397	-4.355	False
AO353_03420	set3IT080 Tetracycline 0.0008 mg/ml	-1.793	-5.305	False
AO353_03420	set3IT081 Tetracycline 0.0016 mg/ml	-1.531	-4.313	False
AO353_03420	set3IT082 Spectinomycin 0.1 mg/ml	-1.742	-4.954	False
AO353_03420	set3IT083 Spectinomycin 0.15 mg/ml	-1.798	-5.319	False
AO353_03420	set3IT084 Spectinomycin 0.2 mg/ml	-1.703	-4.629	False
AO353_03420	set3IT085 Rifampicin 0.005 mg/ml	-1.783	-4.962	False
AO353_03420	set4IT057 Furfuryl Alcohol 0.25 vol%	-1.607	-4.479	False
AO353_03420	set4IT078 1-ethyl-3-methylimidazolium chloride 170 mM	-1.382	-4.008	False
AO353_03420	set4IT082 Gentamicin 0.006 mg/ml	-1.62	-4.156	False
AO353_03420	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-1.538	-4.124	False
AO353_03420	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-1.71	-4.053	False
AO353_03420	set5IT015 Uridine (C)	-1.398	-4.214	False
AO353_03420	set5IT017 D-Mannose (C)	-1.321	-4.035	False
AO353_03420	set5IT022 D-Serine (N)	-2.156	-6.316	False
AO353_03420	set5IT023 D-Alanine (N)	-2.066	-5.665	False
AO353_03420	set5IT026 L-Citrulline (N)	-1.597	-4.38	False
AO353_03420	set5IT027 Carnitine Hydrochloride (N)	-1.272	-4.056	False
AO353_03420	set5IT028 Putrescine (N)	-2.048	-5.876	False
AO353_03420	set5IT029 NAG (N)	-2.048	-5.876	False
AO353_03420	set5IT033 Adenine (N)	-1.486	-4.762	False
AO353_03420	set5IT034 Uridine (N)	-1.582	-4.986	False
AO353_03420	set5IT039 nitrite (N)	-1.968	-5.264	False
AO353_03420	set6IT057 Minimal media pH6	-2.167	-4.94	False
AO353_03420	set6IT058 Minimal media pH6	-2.093	-5.267	False
AO353_03420	set6IT060 Minimal media pH7	-2.258	-6.507	False
AO353_03420	set6IT061 Minimal media pH8	-1.629	-4.186	False
AO353_03420	set6IT062 Minimal media pH8	-1.962	-4.748	False
AO353_03420	set6IT063 Minimal media pH9	-2.8	-6.266	False
AO353_03420	set6IT083 L-Lysine (N)	-1.591	-4.953	False
AO353_03420	set6IT088 Glycine (N)	-2.039	-5.405	False
AO353_03420	set6IT089 L-Arginine (N)	-1.879	-4.853	False
AO353_03420	set6IT091 L-Lysine (N)	-1.795	-5.052	False
AO353_03420	set6IT095 L-Glutamine (N)	-1.259	-4.093	False
AO353_03420	set6IT096 Glycine (N)	-1.735	-5.025	False
AO353_03425	set15IT091 D-Glucose	-1.578	-6.84	False
AO353_03425	set15IT096 D-Glucose	-1.138	-5.45	False
AO353_03425	set1IT053 D-Glucose (C)	-1.614	-8.886	False
AO353_03425	set1IT054 D-Fructose (C)	-1.889	-9.863	False
AO353_03425	set1IT058 D-Gluconic Acid (C)	-1.382	-7.802	False
AO353_03425	set1IT068 D-Glucose (C)	-1.415	-7.94	False
AO353_03425	set1IT069 D-Fructose (C)	-1.853	-9.213	False
AO353_03425	set1IT073 D-Gluconic Acid (C)	-1.678	-8.483	False
AO353_03425	set2IT016 Glycerol (C)	-1.937	-9.217	False
AO353_03425	set2IT020 D-Trehalose (C)	-3.299	-10.076	False
AO353_03425	set2IT034 Glycerol (C)	-1.897	-9.57	False
AO353_03425	set2IT038 D-Trehalose (C)	-3.664	-8.815	False
AO353_03425	set5IT017 D-Mannose (C)	-1.738	-9.353	False
AO353_03425	set5IT028 Putrescine (N)	-1.303	-7.073	False
AO353_03425	set5IT037 Ammonium chloride (N)	-1.26	-6.528	False
AO353_03425	set6IT057 Minimal media pH6	-1.718	-8.711	False
AO353_03425	set6IT058 Minimal media pH6	-1.818	-8.147	False
AO353_03425	set6IT060 Minimal media pH7	-1.312	-5.983	False
AO353_03425	set6IT062 Minimal media pH8	-1.227	-6.569	False
AO353_03425	set6IT064 Minimal media pH9	-1.024	-4.967	False
AO353_03425	set6IT072 4C survival; 672 hrs	-2.137	-7.703	False
AO353_03425	set6IT081 L-Arginine (N)	-1.335	-6.947	False
AO353_03425	set6IT089 L-Arginine (N)	-1.377	-6.586	False
AO353_03470	set5IT004 L-Leucine (C)	-1.263	-4.064	False
AO353_03490	set5IT025 Gly-Glu (N)	-1.03	-5.043	False
AO353_03490	set6IT086 L-Threonine (N)	-2.068	-7.94	False
AO353_03490	set6IT088 Glycine (N)	-2.618	-8.789	False
AO353_03490	set6IT094 L-Threonine (N)	-2.002	-8.625	False
AO353_03490	set6IT096 Glycine (N)	-3.104	-9.267	False
AO353_03495	set5IT025 Gly-Glu (N)	-1.444	-4.262	False
AO353_03495	set6IT086 L-Threonine (N)	-2.667	-6.095	False
AO353_03495	set6IT088 Glycine (N)	-2.533	-5.787	False
AO353_03495	set6IT094 L-Threonine (N)	-1.582	-5.129	False
AO353_03495	set6IT096 Glycine (N)	-2.252	-5.055	False
AO353_03500	set5IT025 Gly-Glu (N)	-2.358	-11.307	False
AO353_03500	set6IT063 Minimal media pH9	-1.696	-7.135	False
AO353_03500	set6IT064 Minimal media pH9	-1.444	-7.251	False
AO353_03500	set6IT086 L-Threonine (N)	-2.839	-13.635	False
AO353_03500	set6IT088 Glycine (N)	-3.092	-13.328	False
AO353_03500	set6IT094 L-Threonine (N)	-2.794	-13.987	False
AO353_03500	set6IT096 Glycine (N)	-3.811	-13.021	False
AO353_03505	set6IT096 Glycine (N)	-1.015	-4.736	False
AO353_03510	set5IT025 Gly-Glu (N)	-2.734	-4.512	False
AO353_03510	set6IT088 Glycine (N)	-3.053	-4.25	False
AO353_03510	set6IT094 L-Threonine (N)	-2.325	-4.824	False
AO353_03510	set6IT096 Glycine (N)	-3.313	-4.993	False
AO353_03525	set15IT089 L-Citrulline	-1.326	-6.368	False
AO353_03525	set15IT095 L-Citrulline	-1.22	-4.999	False
AO353_03525	set2IT021 L-Arginine (C)	-1.47	-7.367	False
AO353_03525	set2IT022 L-Histidine (C)	-2.039	-9.244	False
AO353_03525	set2IT039 L-Arginine (C)	-2.06	-9.032	False
AO353_03525	set2IT040 L-Histidine (C)	-1.94	-9.029	False
AO353_03525	set5IT001 L-Alanine (C)	-1.63	-6.329	False
AO353_03525	set5IT002 L-Valine (C)	-1.165	-5.282	False
AO353_03525	set5IT007 D-Serine (C)	-2.285	-8.366	False
AO353_03525	set5IT008 D-Alanine (C)	-1.365	-6.188	False
AO353_03525	set5IT009 L-Citrulline (C)	-2.399	-11.296	False
AO353_03525	set5IT011 casaminos (C)	-1.047	-4.936	False
AO353_03525	set5IT012 Putrescine (C)	-1.628	-8.193	False
AO353_03525	set5IT020 L-tyrosine (N)	-3.155	-12.644	False
AO353_03525	set5IT022 D-Serine (N)	-1.784	-8.655	False
AO353_03525	set5IT023 D-Alanine (N)	-1.323	-6.81	False
AO353_03525	set5IT026 L-Citrulline (N)	-2.673	-11.488	False
AO353_03525	set5IT028 Putrescine (N)	-2.157	-9.331	False
AO353_03525	set5IT033 Adenine (N)	-1.005	-5.573	False
AO353_03525	set5IT037 Ammonium chloride (N)	-1.894	-9.819	False
AO353_03525	set5IT038 nitrate (N)	-1.829	-9.493	False
AO353_03525	set5IT039 nitrite (N)	-2.318	-10.501	False
AO353_03525	set6IT061 Minimal media pH8	-2.312	-10.119	False
AO353_03525	set6IT062 Minimal media pH8	-3.007	-13.185	False
AO353_03525	set6IT063 Minimal media pH9	-3.34	-10.557	False
AO353_03525	set6IT064 Minimal media pH9	-2.641	-8.994	False
AO353_03525	set6IT081 L-Arginine (N)	-1.483	-7.273	False
AO353_03525	set6IT082 L-Histidine (N)	-1.28	-7.346	False
AO353_03525	set6IT089 L-Arginine (N)	-1.272	-6.413	False
AO353_03525	set6IT090 L-Histidine (N)	-1.105	-6.076	False
AO353_03545	set15IT088 L-Ornithine	-1.297	-6.014	False
AO353_03545	set15IT089 L-Citrulline	-1.037	-4.233	False
AO353_03545	set15IT090 L-Citrulline	-1.13	-4.686	False
AO353_03545	set15IT094 L-Citrulline	-1.975	-7.023	False
AO353_03545	set15IT095 L-Citrulline	-1.205	-4.936	False
AO353_03545	set15IT096 D-Glucose	-1.213	-4.856	False
AO353_03545	set1IT067 propionate (C)	-1.682	-7.1	False
AO353_03545	set1IT082 propionate (C)	-2.017	-7.815	False
AO353_03545	set1IT086 copper (II) chloride 2.5 mM	-1.07	-5.365	False
AO353_03545	set1IT093 copper (II) chloride 2.5 mM	-1.658	-7.219	False
AO353_03545	set2IT033 Ethanol (C)	-1.133	-5.002	False
AO353_03545	set3IT057 nitrate 200 mM	-1.091	-5.654	False
AO353_03545	set3IT058 Sisomicin 0.008 mg/ml	-1.036	-4.45	False
AO353_03545	set3IT061 Polymyxin B sulfate 4 mg/ml	-1.783	-7.152	False
AO353_03545	set3IT064 Benzethonium chloride 0.025 mM	-1.011	-5.094	False
AO353_03545	set3IT083 Spectinomycin 0.15 mg/ml	-1.305	-6.079	False
AO353_03545	set3IT084 Spectinomycin 0.2 mg/ml	-1.773	-7.627	False
AO353_03545	set3IT085 Rifampicin 0.005 mg/ml	-2.317	-8.523	False
AO353_03545	set3IT087 Vancomycin 1 mg/ml	-1.049	-5.114	False
AO353_03545	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-1.405	-5.458	False
AO353_03545	set5IT020 L-tyrosine (N)	-1.163	-4.44	False
AO353_03545	set5IT025 Gly-Glu (N)	-1.049	-4.766	False
AO353_03545	set6IT062 Minimal media pH8	-1.044	-4.591	False
AO353_03545	set6IT063 Minimal media pH9	-1.306	-4.926	False
AO353_03545	set6IT064 Minimal media pH9	-1.11	-4.146	False
AO353_03545	set6IT071 4C survival; 360 hrs	-1.069	-5.039	False
AO353_03575	set3IT057 nitrate 200 mM	-1.073	-4.508	False
AO353_03580	set1IT054 D-Fructose (C)	-2.19	-4.951	False
AO353_03580	set1IT056 D-Ribose (C)	-2.64	-4.968	False
AO353_03580	set1IT061 Trisodium citrate (C)	-1.925	-4.033	False
AO353_03580	set1IT062 D-Lactate (C)	-2.406	-5.232	False
AO353_03580	set1IT063 L-Lactate (C)	-2.715	-5.109	False
AO353_03580	set1IT068 D-Glucose (C)	-2.305	-4.58	False
AO353_03580	set1IT071 D-Ribose (C)	-2.432	-4.577	False
AO353_03580	set1IT075 Fumarate (C)	-2.438	-4.588	False
AO353_03580	set1IT076 Trisodium citrate (C)	-2.311	-5.026	False
AO353_03580	set1IT077 D-Lactate (C)	-2.026	-4.582	False
AO353_03580	set1IT078 L-Lactate (C)	-1.888	-4.423	False
AO353_03580	set1IT079 D,L-Lactate (C)	-2.452	-5.11	False
AO353_03580	set1IT081 succinate (C)	-1.878	-4.246	False
AO353_03580	set1IT091 Cobalt chloride 0.16 mM	-2.095	-4.737	False
AO353_03580	set2IT034 Glycerol (C)	-2.491	-4.885	False
AO353_03580	set2IT040 L-Histidine (C)	-1.981	-4.071	False
AO353_03580	set2IT045 L-Asparagine (C)	-2.096	-4.306	False
AO353_03580	set3IT062 Chloride 500 mM	-1.909	-4.238	False
AO353_03580	set3IT087 Vancomycin 1 mg/ml	-2.961	-4.002	False
AO353_03580	set3IT092 A22 0.01 mg/ml	-1.784	-4.121	False
AO353_03580	set4IT062 LB	-2.526	-4.065	False
AO353_03580	set4IT067 Choline chloride 358 mM	-2.124	-4.454	False
AO353_03580	set4IT078 1-ethyl-3-methylimidazolium chloride 170 mM	-1.889	-4.371	False
AO353_03580	set5IT009 L-Citrulline (C)	-1.914	-4.496	False
AO353_03580	set5IT010 Carnitine Hydrochloride (C)	-3.113	-4.707	False
AO353_03580	set5IT012 Putrescine (C)	-2.088	-4.361	False
AO353_03580	set5IT014 D-Glucosamine Hydrochloride (C)	-2.686	-4.428	False
AO353_03580	set5IT015 Uridine (C)	-2.355	-4.688	False
AO353_03580	set5IT017 D-Mannose (C)	-2.687	-5.066	False
AO353_03580	set5IT021 L-Tryptophan (N)	-2.163	-4.29	False
AO353_03580	set5IT022 D-Serine (N)	-2.236	-4.876	False
AO353_03580	set5IT023 D-Alanine (N)	-1.933	-4.382	False
AO353_03580	set5IT025 Gly-Glu (N)	-2.304	-4.083	False
AO353_03580	set5IT026 L-Citrulline (N)	-2.725	-4.492	False
AO353_03580	set5IT027 Carnitine Hydrochloride (N)	-2.692	-5.357	False
AO353_03580	set5IT028 Putrescine (N)	-2.023	-4.586	False
AO353_03580	set5IT029 NAG (N)	-2.431	-5.077	False
AO353_03580	set5IT030 D-Glucosamine Hydrochloride (N)	-1.983	-4.657	False
AO353_03580	set5IT031 Parabanic Acid (N)	-2.236	-4.323	False
AO353_03580	set5IT032 Adenosine (N)	-2.011	-4.002	False
AO353_03580	set5IT034 Uridine (N)	-2.449	-4.618	False
AO353_03580	set5IT036 Thymine (N)	-2.083	-4.722	False
AO353_03580	set5IT037 Ammonium chloride (N)	-2.317	-4.451	False
AO353_03580	set5IT040 Urea (N)	-3.22	-4.868	False
AO353_03580	set6IT061 Minimal media pH8	-1.813	-4.589	False
AO353_03580	set6IT070 4C survival; 192 hrs	-2.113	-4.367	False
AO353_03580	set6IT088 Glycine (N)	-2.078	-4.072	False
AO353_03580	set6IT093 L-Serine (N)	-1.997	-4.273	False
AO353_03580	set6IT096 Glycine (N)	-2.185	-4.062	False
AO353_03585	set1IT061 Trisodium citrate (C)	-2.401	-4.013	False
AO353_03585	set3IT083 Spectinomycin 0.15 mg/ml	-2.441	-4.275	False
AO353_03585	set3IT084 Spectinomycin 0.2 mg/ml	-3.373	-4.89	False
AO353_03585	set3IT092 A22 0.01 mg/ml	-3.389	-5.067	False
AO353_03585	set6IT064 Minimal media pH9	-2.507	-4.013	False
AO353_03585	set6IT071 4C survival; 360 hrs	-2.467	-4.247	False
AO353_03585	set6IT084 L-Glutamic (N)	-2.87	-4.302	False
AO353_03585	set6IT091 L-Lysine (N)	-2.339	-4.095	False
AO353_03590	set1IT054 D-Fructose (C)	-1.786	-4.575	False
AO353_03590	set1IT061 Trisodium citrate (C)	-3.247	-4.911	False
AO353_03590	set1IT062 D-Lactate (C)	-2.084	-5.215	False
AO353_03590	set1IT063 L-Lactate (C)	-1.449	-4.1	False
AO353_03590	set1IT064 D,L-Lactate (C)	-1.668	-4.175	False
AO353_03590	set1IT066 succinate (C)	-2.034	-4.781	False
AO353_03590	set1IT069 D-Fructose (C)	-2.107	-4.281	False
AO353_03590	set1IT071 D-Ribose (C)	-2.01	-4.559	False
AO353_03590	set1IT077 D-Lactate (C)	-2.542	-4.796	False
AO353_03590	set1IT083 Nickel (II) chloride 0.625 mM	-1.749	-4.112	False
AO353_03590	set1IT084 Cobalt chloride 0.16 mM	-2.024	-4.59	False
AO353_03590	set1IT085 Cobalt chloride 0.32 mM	-2.999	-4.535	False
AO353_03590	set2IT040 L-Histidine (C)	-1.894	-4.046	False
AO353_03590	set3IT062 Chloride 500 mM	-2.001	-4.296	False
AO353_03590	set3IT079 Chloramphenicol 0.004 mg/ml	-2.15	-4.243	False
AO353_03590	set3IT080 Tetracycline 0.0008 mg/ml	-1.859	-4.013	False
AO353_03590	set3IT087 Vancomycin 1 mg/ml	-2.39	-4.946	False
AO353_03590	set3IT094 D-Cycloserine 0.1 mg/ml	-3.003	-4.518	False
AO353_03590	set4IT071 acetate 17 mM	-1.648	-4.098	False
AO353_03590	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-2.226	-4.545	False
AO353_03590	set4IT078 1-ethyl-3-methylimidazolium chloride 170 mM	-1.536	-4.002	False
AO353_03590	set4IT079 Choline Lysine 12 mM	-2.366	-4.615	False
AO353_03590	set4IT082 Gentamicin 0.006 mg/ml	-2.585	-4.506	False
AO353_03590	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-1.929	-4.259	False
AO353_03590	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-1.938	-4.123	False
AO353_03590	set5IT009 L-Citrulline (C)	-1.977	-4.477	False
AO353_03590	set5IT010 Carnitine Hydrochloride (C)	-3.134	-4.736	False
AO353_03590	set5IT011 casaminos (C)	-1.894	-4.125	False
AO353_03590	set5IT012 Putrescine (C)	-2.302	-4.33	False
AO353_03590	set5IT014 D-Glucosamine Hydrochloride (C)	-2.028	-4.417	False
