rv	tajimas_d	bgc_related	gene_length	length_cat
Rv1851	-1.72209186467	False	636	middle_50_percentile
Rv1851	-1.72209186467	False	636	all
Rv3100c	-0.780170201388	False	483	all
Rv1171	-1.5382902068	False	441	all
Rv3834c	-0.240283908183	True	1260	middle_50_percentile
Rv3834c	-0.240283908183	True	1260	all
Rv3661	-1.55067854435	False	864	middle_50_percentile
Rv3661	-1.55067854435	False	864	all
Rv0223c	-1.51803783835	False	1464	all
Rv1178	-1.88950651539	False	1089	middle_50_percentile
Rv1178	-1.88950651539	False	1089	all
Rv3669	-1.52592313926	False	519	all
Rv0485	-1.63043811846	False	1317	all
Rv2091c	-1.63408450475	False	735	middle_50_percentile
Rv2091c	-1.63408450475	False	735	all
Rv0884c	-1.23079458755	False	1131	middle_50_percentile
Rv0884c	-1.23079458755	False	1131	all
Rv2044c	-1.28094844611	True	318	all
Rv2694c	-1.43161478074	False	369	all
Rv1778c	-1.08146745793	False	450	all
Rv1287	-1.28057055433	False	486	all
Rv1286	-2.12296822524	False	1845	all
Rv2408	-0.76132485907	False	975	middle_50_percentile
Rv2408	-0.76132485907	False	975	all
Rv0132c	-1.81710663297	False	1083	middle_50_percentile
Rv0132c	-1.81710663297	False	1083	all
Rv0807	-1.07428666344	False	390	all
Rv0804	-0.792913832144	False	630	middle_50_percentile
Rv0804	-0.792913832144	False	630	all
Rv0805	-1.86833556565	False	957	middle_50_percentile
Rv0805	-1.86833556565	False	957	all
Rv3791	-1.86902347289	True	765	middle_50_percentile
Rv3791	-1.86902347289	True	765	all
Rv1289	-1.04560077669	False	633	middle_50_percentile
Rv1289	-1.04560077669	False	633	all
Rv0801	-1.47688353695	True	348	all
Rv2555c	-1.99898971216	False	2715	all
Rv1225c	-1.41833834564	False	831	middle_50_percentile
Rv1225c	-1.41833834564	False	831	all
Rv0579	-1.27489220882	False	759	middle_50_percentile
Rv0579	-1.27489220882	False	759	all
Rv0576	-0.948200213414	False	1305	all
Rv0625c	-1.77060053631	False	741	middle_50_percentile
Rv0625c	-1.77060053631	False	741	all
Rv1853	-1.40626050828	False	627	middle_50_percentile
Rv1853	-1.40626050828	False	627	all
Rv0396	-1.0671781193	True	393	all
Rv0395	-0.792978580965	True	405	all
Rv3594	-1.48203139969	False	828	middle_50_percentile
Rv3594	-1.48203139969	False	828	all
Rv0390	-0.953901470017	True	423	all
Rv0036c	-1.4612816592	False	774	middle_50_percentile
Rv0036c	-1.4612816592	False	774	all
Rv3007c	-1.63775614434	False	615	middle_50_percentile
Rv3007c	-1.63775614434	False	615	all
Rv1515c	-1.42704065219	True	897	middle_50_percentile
Rv1515c	-1.42704065219	True	897	all
Rv0084	-1.73853525715	True	951	middle_50_percentile
Rv0084	-1.73853525715	True	951	all
Rv3520c	-1.92148359961	False	1044	middle_50_percentile
Rv3520c	-1.92148359961	False	1044	all
Rv2366c	-1.16966340539	True	1308	all
Rv1094	-1.28057054906	False	828	middle_50_percentile
Rv1094	-1.28057054906	False	828	all
Rv3229c	-2.00795633031	False	1284	all
Rv0575c	-1.29087563557	False	1167	middle_50_percentile
Rv0575c	-1.29087563557	False	1167	all
Rv0824c	-1.01481121365	False	1017	middle_50_percentile
Rv0824c	-1.01481121365	False	1017	all
Rv3625c	-1.81582994046	False	972	middle_50_percentile
Rv3625c	-1.81582994046	False	972	all
Rv3253c	-1.97542106917	False	1488	all
Rv2962c	-1.07272638551	True	1350	all
Rv2197c	-1.80307662914	False	645	middle_50_percentile
Rv2197c	-1.80307662914	False	645	all
Rv1373	-0.993581239534	True	981	middle_50_percentile
Rv1373	-0.993581239534	True	981	all
Rv1372	-1.87585129761	True	1182	middle_50_percentile
Rv1372	-1.87585129761	True	1182	all
Rv1371	-1.18966980182	True	1470	all
Rv1376	-1.79459022134	True	1494	all
Rv1375	-1.8876260586	True	1320	all
Rv0712	-1.5300669285	False	900	middle_50_percentile
Rv0712	-1.5300669285	False	900	all
Rv0713	-1.90399386715	False	942	middle_50_percentile
Rv0713	-1.90399386715	False	942	all
Rv2661c	-0.782440523388	False	390	all
Rv0023	-1.7766137069	False	771	middle_50_percentile
Rv0023	-1.7766137069	False	771	all
Rv0024	-1.77939501584	False	846	middle_50_percentile
Rv0024	-1.77939501584	False	846	all
Rv0025	-1.54331936043	False	363	all
Rv0026	-2.04516750059	False	1347	all
Rv0027	-1.57667130495	False	318	all
Rv0028	-1.42798330513	False	306	all
Rv0029	-1.92161394071	False	1098	middle_50_percentile
Rv0029	-1.92161394071	False	1098	all
Rv0561c	-1.85383674503	False	1227	middle_50_percentile
Rv0561c	-1.85383674503	False	1227	all
Rv3284	-1.54241255883	False	432	all
Rv3134c	-0.457654143294	False	807	middle_50_percentile
Rv3134c	-0.457654143294	False	807	all
Rv3282	-1.24089912355	False	669	middle_50_percentile
Rv3282	-1.24089912355	False	669	all
Rv3415c	-1.00657953868	False	828	middle_50_percentile
Rv3415c	-1.00657953868	False	828	all
Rv0917	-1.84690678898	False	1782	all
Rv0394c	-1.60502731788	True	720	middle_50_percentile
Rv0394c	-1.60502731788	True	720	all
Rv1229c	-1.34377514213	False	1173	middle_50_percentile
Rv1229c	-1.34377514213	False	1173	all
Rv2528c	-1.95143621593	False	921	middle_50_percentile
Rv2528c	-1.95143621593	False	921	all
Rv1869c	-1.51356321356	False	1236	middle_50_percentile
Rv1869c	-1.51356321356	False	1236	all
Rv2913c	-2.23972436633	False	1836	all
Rv0622	-1.70220350293	False	948	middle_50_percentile
Rv0622	-1.70220350293	False	948	all
Rv0621	-0.792913864593	False	1065	middle_50_percentile
Rv0621	-0.792913864593	False	1065	all
Rv0158	-0.904526218975	False	645	middle_50_percentile
Rv0158	-0.904526218975	False	645	all
Rv3881c	-1.89541157133	False	1383	all
Rv3034c	-1.08147996608	False	903	middle_50_percentile
Rv3034c	-1.08147996608	False	903	all
Rv2228c	-1.14559005863	False	1095	middle_50_percentile
Rv2228c	-1.14559005863	False	1095	all
Rv3615c	-1.06710580139	False	312	all
Rv1454c	-1.63041291764	False	987	middle_50_percentile
Rv1454c	-1.63041291764	False	987	all
Rv3266c	-1.28129589427	False	915	middle_50_percentile
Rv3266c	-1.28129589427	False	915	all
Rv3200c	-1.76188803448	False	1068	middle_50_percentile
Rv3200c	-1.76188803448	False	1068	all
Rv1449c	-1.74003504771	False	2103	all
Rv1378c	-1.94699431158	True	1428	all
Rv1720c	-0.694966325454	False	390	all
Rv2434c	-1.97061392318	False	1446	all
Rv2884	-1.6151072448	False	759	middle_50_percentile
Rv2884	-1.6151072448	False	759	all
Rv0470A	-1.08147978983	False	441	all
Rv2887	-1.25227686651	False	420	all
Rv0435c	-2.01017438623	False	2187	all
Rv0997a	-0.771836310158	False	252	all
Rv0449c	-2.07046357115	False	1320	all
Rv2644c	-1.43264897939	False	318	all
Rv2942	-2.28465353247	True	2763	all
Rv1557	-1.94857622755	False	1194	middle_50_percentile
Rv1557	-1.94857622755	False	1194	all
Rv2987c	-1.24520335507	False	597	middle_50_percentile
Rv2987c	-1.24520335507	False	597	all
Rv0450c	-2.10197981881	False	2904	all
Rv0206c	-2.12365211446	False	2835	all
Rv0507	-2.0012842497	False	2907	all
Rv0402c	-2.24094962732	True	2877	all
Rv3710	-1.99470321731	False	1935	all
Rv2497c	-1.7187315144	False	1104	middle_50_percentile
Rv2497c	-1.7187315144	False	1104	all
Rv1498c	-1.8109709074	False	618	middle_50_percentile
Rv1498c	-1.8109709074	False	618	all
Rv2495c	-0.824896367507	False	1182	middle_50_percentile
Rv2495c	-0.824896367507	False	1182	all
Rv3631	-1.55067870774	False	726	middle_50_percentile
Rv3631	-1.55067870774	False	726	all
Rv3048c	-0.967437852385	False	975	middle_50_percentile
Rv3048c	-0.967437852385	False	975	all
Rv1159	-1.28673514107	False	1296	all
Rv2188c	-1.84719748896	False	1158	middle_50_percentile
Rv2188c	-1.84719748896	False	1158	all
Rv0041	-1.64705127838	False	2910	all
Rv2610c	-1.63040646549	True	1137	middle_50_percentile
Rv2610c	-1.63040646549	True	1137	all
Rv3569c	-1.80665471599	False	876	middle_50_percentile
Rv3569c	-1.80665471599	False	876	all
Rv3055	-1.28057054724	False	615	middle_50_percentile
Rv3055	-1.28057054724	False	615	all
Rv2832c	-1.86626597059	False	1083	middle_50_percentile
Rv2832c	-1.86626597059	False	1083	all
Rv2201	-2.03753798307	False	1959	all
Rv0054	-1.16851393059	False	495	all
Rv0817c	-0.815927093965	False	813	middle_50_percentile
Rv0817c	-0.815927093965	False	813	all
Rv3900c	-1.54226313003	False	936	middle_50_percentile
Rv3900c	-1.54226313003	False	936	all
Rv3222c	1.0088617999	False	552	middle_50_percentile
Rv3222c	1.0088617999	False	552	all
Rv2967c	-1.93434895944	False	3384	all
Rv1020	-2.21441626243	False	3705	all
Rv0397A	-0.98848892157	True	249	all
Rv2475c	-1.37089947481	False	417	all
Rv1600	-1.59790654667	False	1143	middle_50_percentile
Rv1600	-1.59790654667	False	1143	all
Rv3772	-1.46110568938	False	1062	middle_50_percentile
Rv3772	-1.46110568938	False	1062	all
Rv0480c	-1.84130084297	False	843	middle_50_percentile
Rv0480c	-1.84130084297	False	843	all
Rv2122c	-1.4975524719	False	282	all
Rv1605	-1.8036459216	False	804	middle_50_percentile
Rv1605	-1.8036459216	False	804	all
Rv2121c	-1.54654206296	False	855	middle_50_percentile
Rv2121c	-1.54654206296	False	855	all
Rv1603	-1.87315951865	False	738	middle_50_percentile
Rv1603	-1.87315951865	False	738	all
Rv1601	-1.51765699418	False	633	middle_50_percentile
Rv1601	-1.51765699418	False	633	all
Rv3778c	-1.62812419543	False	1197	middle_50_percentile
Rv3778c	-1.62812419543	False	1197	all
Rv2916c	-1.71499382692	False	1578	all
Rv1602	-1.48489962579	False	621	middle_50_percentile
Rv1602	-1.48489962579	False	621	all
Rv1606	-0.137717124757	False	348	all
Rv2165c	-1.4932443573	False	1191	middle_50_percentile
Rv2165c	-1.4932443573	False	1191	all
Rv2994	-1.87026681249	False	1338	all
Rv2580c	-1.64502641726	True	1272	all
Rv1962A	-1.38999256328	False	273	all
Rv0953c	-1.80064232303	False	849	middle_50_percentile
Rv0953c	-1.80064232303	False	849	all
Rv3694c	-0.639253425866	False	993	middle_50_percentile
Rv3694c	-0.639253425866	False	993	all
Rv0783c	-2.11260650856	False	1623	all
Rv3867	-1.42968720641	False	552	middle_50_percentile
Rv3867	-1.42968720641	False	552	all
Rv1930c	-1.70559917811	False	525	all
Rv3878	-1.64358329481	False	843	middle_50_percentile
Rv3878	-1.64358329481	False	843	all
Rv3879c	-1.58252278886	False	2190	all
Rv3880c	-0.740302425843	False	348	all
Rv2873	-1.07428667125	False	663	middle_50_percentile
Rv2873	-1.07428667125	False	663	all
Rv3120	-1.04574671841	False	603	middle_50_percentile
Rv3120	-1.04574671841	False	603	all
Rv3616c	-1.88831928464	False	1179	middle_50_percentile
Rv3616c	-1.88831928464	False	1179	all
Rv3122	-1.47281582547	False	471	all
Rv3123	-1.24671514811	False	495	all
Rv3614c	-1.89838291868	False	555	middle_50_percentile
Rv3614c	-1.89838291868	False	555	all
Rv3864	-1.87503734165	False	1209	middle_50_percentile
Rv3864	-1.87503734165	False	1209	all
Rv3865	-1.07428667316	False	312	all
Rv3127	-1.80074472333	False	1035	middle_50_percentile
Rv3127	-1.80074472333	False	1035	all
Rv3654c	-0.771848424302	False	324	all
Rv3198A	-1.05274404815	False	255	all
Rv0901	-1.40885459494	False	528	all
Rv0900	-0.792913864593	False	153	all
Rv0899	-1.39934669693	False	981	middle_50_percentile
Rv0899	-1.39934669693	False	981	all
Rv2508c	-1.35979567815	False	1338	all
Rv3920c	-1.07773165714	False	564	middle_50_percentile
Rv3920c	-1.07773165714	False	564	all
Rv0760c	-0.908354211952	False	420	all
Rv3255c	-1.43264893566	False	1227	middle_50_percentile
Rv3255c	-1.43264893566	False	1227	all
Rv3264c	-1.76751953515	False	1080	middle_50_percentile
Rv3264c	-1.76751953515	False	1080	all
Rv2515c	-1.28057055317	False	1248	middle_50_percentile
Rv2515c	-1.28057055317	False	1248	all
Rv3398c	-1.35050824137	True	1080	middle_50_percentile
Rv3398c	-1.35050824137	True	1080	all
Rv2173	-2.02363986041	False	1059	middle_50_percentile
Rv2173	-2.02363986041	False	1059	all
Rv2588c	-1.30608082314	True	348	all
Rv0685	-1.27489220951	True	1191	middle_50_percentile
Rv0685	-1.27489220951	True	1191	all
Rv2670c	-1.59420725901	False	1110	middle_50_percentile
Rv2670c	-1.59420725901	False	1110	all
Rv2571c	-2.36282968753	False	1068	middle_50_percentile
Rv2571c	-2.36282968753	False	1068	all
Rv1290A	-1.28057055433	False	315	all
Rv0711	-2.14640647966	False	2364	all
Rv2237	-1.41364026995	False	768	middle_50_percentile
Rv2237	-1.41364026995	False	768	all
Rv2235	-1.73503303384	False	816	middle_50_percentile
Rv2235	-1.73503303384	False	816	all
Rv1704c	-2.03758378218	False	1671	all
Rv2936	-1.14785593365	True	996	middle_50_percentile
Rv2936	-1.14785593365	True	996	all
Rv1837c	-1.51729054451	False	2226	all
Rv2938	-1.40418528851	True	831	middle_50_percentile
Rv2938	-1.40418528851	True	831	all
Rv0181c	-0.959081347759	False	735	middle_50_percentile
Rv0181c	-0.959081347759	False	735	all
Rv3353c	-1.06789235979	False	261	all
Rv2090	-1.44677498769	False	1182	middle_50_percentile
Rv2090	-1.44677498769	False	1182	all
Rv1882c	-1.39404559954	False	834	middle_50_percentile
Rv1882c	-1.39404559954	False	834	all
Rvnt44	-0.771836310158	False	89	all
Rv0092	-1.80269937412	True	2286	all
Rv1619	-1.78222670732	False	1455	all
Rv3322c	-1.5382759152	False	615	middle_50_percentile
Rv3322c	-1.5382759152	False	615	all
Rv1615	-1.31212876085	False	441	all
Rv1616	-0.782365978665	False	399	all
Rv0764c	-0.993436980795	False	1356	all
Rv1610	-1.27489211727	False	708	middle_50_percentile
Rv1610	-1.27489211727	False	708	all
Rv2529	-1.93953851028	False	1392	all
Rv1961	-1.60495815427	False	495	all
Rv3716c	-1.26921351193	False	402	all
Rv0103c	-2.246818771	True	2259	all
Rv1629	-1.55730895797	False	2715	all
Rv2147c	-1.28979859535	False	726	middle_50_percentile
Rv2147c	-1.28979859535	False	726	all
Rv1539	-0.782365978665	True	609	middle_50_percentile
Rv1539	-0.782365978665	True	609	all
Rv2709	-0.908466277361	False	447	all
Rv2707	-1.78859673459	False	975	middle_50_percentile
Rv2707	-1.78859673459	False	975	all
Rv2704	-1.2806513035	False	429	all
Rv1342c	-1.42788445871	False	363	all
Rv2700	-1.53010254746	False	651	middle_50_percentile
Rv2700	-1.53010254746	False	651	all
Rv0961	-1.43264897939	False	348	all
Rv2024c	-1.55364430541	False	1548	all
Rv1876	-1.4326488676	False	480	all
Rv2067c	-1.61915980922	True	1224	middle_50_percentile
Rv2067c	-1.61915980922	True	1224	all
Rv0968	-1.05274405786	False	297	all
Rv2416c	-1.64486127516	False	1209	middle_50_percentile
Rv2416c	-1.64486127516	False	1209	all
Rv1999c	-1.66371078299	False	1323	all
Rv3251c	-0.792913864593	False	168	all
Rv3250c	-0.782365978665	False	183	all
Rv0639	-1.50151050507	False	717	middle_50_percentile
Rv0639	-1.50151050507	False	717	all
Rv0984	-1.06710580139	False	546	middle_50_percentile
Rv0984	-1.06710580139	False	546	all
Rv3110	-1.27498313942	False	396	all
Rv1769	-0.286822035114	False	1245	middle_50_percentile
Rv1769	-0.286822035114	False	1245	all
Rv3040c	-0.951545086911	False	867	middle_50_percentile
Rv3040c	-0.951545086911	False	867	all
Rv3730c	-1.43703490302	False	1041	middle_50_percentile
Rv3730c	-1.43703490302	False	1041	all
Rv2143	-1.12264240537	False	1059	middle_50_percentile
Rv2143	-1.12264240537	False	1059	all
Rv2681	-1.55478994256	False	1317	all
Rv0499	-1.22622999522	False	876	middle_50_percentile
Rv0499	-1.22622999522	False	876	all
Rv0498	-1.3952083285	False	843	middle_50_percentile
Rv0498	-1.3952083285	False	843	all
Rv1144	-1.03121399163	False	753	middle_50_percentile
Rv1144	-1.03121399163	False	753	all
Rv1145	-1.5850114126	False	912	middle_50_percentile
Rv1145	-1.5850114126	False	912	all
Rv1146	-2.03321407056	False	1413	all
Rv1147	-1.4233103737	False	651	middle_50_percentile
Rv1147	-1.4233103737	False	651	all
Rv0125	-1.61916266475	False	1068	middle_50_percentile
Rv0125	-1.61916266475	False	1068	all
Rv2110c	-1.41361558332	False	876	middle_50_percentile
Rv2110c	-1.41361558332	False	876	all
Rv0800	-1.56955323719	True	1302	all
Rv2213	-2.16721864863	False	1548	all
Rv2089c	-0.818016012075	False	1128	middle_50_percentile
Rv2089c	-0.818016012075	False	1128	all
Rv0983	-1.8027949105	False	1395	all
Rv2852c	-1.92918223262	False	1482	all
Rv0496	-1.86902102126	False	987	middle_50_percentile
Rv0496	-1.86902102126	False	987	all
Rv0560c	-1.81268793517	False	726	middle_50_percentile
Rv0560c	-1.81268793517	False	726	all
Rv2535c	-1.26921334507	False	1119	middle_50_percentile
Rv2535c	-1.26921334507	False	1119	all
Rv2782c	-1.90413377828	False	1317	all
Rv2109c	0.517112738095	False	747	middle_50_percentile
Rv2109c	0.517112738095	False	747	all
Rv1318c	-1.85030081531	False	1626	all
Rv1544	-1.60856288095	True	804	middle_50_percentile
Rv1544	-1.60856288095	True	804	all
Rv1545	-0.782365978665	True	228	all
Rv1546	-1.00801414969	True	432	all
Rv3816c	-1.84408407923	True	780	middle_50_percentile
Rv3816c	-1.84408407923	True	780	all
Rv0818	-1.24096918849	False	768	middle_50_percentile
Rv0818	-1.24096918849	False	768	all
Rv1543	-1.85517187486	True	1026	middle_50_percentile
Rv1543	-1.85517187486	True	1026	all
Rv0361	-1.5300669285	False	828	middle_50_percentile
Rv0361	-1.5300669285	False	828	all
Rv1845c	-0.780179438893	False	951	middle_50_percentile
Rv1845c	-0.780179438893	False	951	all
Rv1846c	-1.91839804402	False	417	all
Rv2699c	-1.28057055433	False	303	all
Rv1138a	0.967267471507	False	405	all
Rv0063a	-1.2183735593	False	162	all
Rv0567	-1.97037749084	False	1020	middle_50_percentile
Rv0567	-1.97037749084	False	1020	all
Rv0385	-1.73853539237	False	1173	middle_50_percentile
Rv0385	-1.73853539237	False	1173	all
Rv0386	-1.92042430889	False	3258	all
Rv3868	-1.86681270996	False	1722	all
Rv2211c	-2.00610407668	False	1140	middle_50_percentile
Rv2211c	-2.00610407668	False	1140	all
Rv0282	-1.31653033004	False	1896	all
Rv3884c	-1.86605459064	False	1860	all
Rv1798	-1.62814364732	False	1833	all
Rv1002c	-2.06842698914	False	1512	all
Rv1660	-1.60290905052	True	1062	middle_50_percentile
Rv1660	-1.60290905052	True	1062	all
Rv1665	-1.3579072476	True	1062	middle_50_percentile
Rv1665	-1.3579072476	True	1062	all
Rv2048c	-2.0929419764	True	12456	all
Rv3800c	-1.87924404704	True	5202	all
Rv2984	-1.70459312936	False	2229	all
Rv2947c	-1.76243823319	True	1491	all
Rv1013	-1.98772299021	False	1635	all
Rv1663	-1.61346003539	True	1509	all
Rv3726	-1.79156902913	False	1194	middle_50_percentile
Rv3726	-1.79156902913	False	1194	all
Rv3727	-1.77464495949	False	1809	all
Rv3725	-0.95591927044	False	930	middle_50_percentile
Rv3725	-0.95591927044	False	930	all
Rv2619c	-1.08147996858	False	354	all
Rv3720	-1.52752589332	False	1263	middle_50_percentile
Rv3720	-1.52752589332	False	1263	all
Rv0504c	-1.39934670793	False	501	all
Rv2380c	-2.04605406206	True	5049	all
Rv0732	-1.81114479697	False	1326	all
Rv1266c	-2.20829886915	False	1881	all
Rv0105c	-1.25791600779	True	285	all
Rv2058c	-0.792913852339	True	237	all
Rv1233c	-1.27489221072	False	597	middle_50_percentile
Rv1233c	-1.27489221072	False	597	all
Rv2972c	-1.8140930326	False	714	middle_50_percentile
Rv2972c	-1.8140930326	False	714	all
Rv3578	-1.72753337591	False	1242	middle_50_percentile
Rv3578	-1.72753337591	False	1242	all
Rv2685	-0.941295247872	False	1287	all
Rv2088	-1.15678739627	False	1770	all
Rv2189c	-0.595653445047	False	774	middle_50_percentile
Rv2189c	-0.595653445047	False	774	all
Rv1320c	-2.12827242647	False	1704	all
Rv3829c	-1.74894324992	True	1611	all
Rv1382	-1.64512877447	True	498	all
Rv2005c	-0.450476929037	False	888	middle_50_percentile
Rv2005c	-0.450476929037	False	888	all
Rv2176	-1.82979134463	False	1200	middle_50_percentile
Rv2176	-1.82979134463	False	1200	all
Rv1456c	-1.78253741059	False	933	middle_50_percentile
Rv1456c	-1.78253741059	False	933	all
Rv0038	-1.64142155894	False	609	middle_50_percentile
Rv0038	-1.64142155894	False	609	all
Rv2323c	-1.41364026481	False	909	middle_50_percentile
Rv2323c	-1.41364026481	False	909	all
Rv2372c	-1.69884688747	True	789	middle_50_percentile
Rv2372c	-1.69884688747	True	789	all
Rv0034	-1.15965724583	False	396	all
Rv0030	-0.989821910654	False	330	all
Rv0015c	-1.04200322248	False	1296	all
Rv3306c	-1.3161834494	False	1185	middle_50_percentile
Rv3306c	-1.3161834494	False	1185	all
Rv1263	-2.19678659678	False	1389	all
